Date,Open,High,Low,Close,Adj Close,Volume
2024-02-06,89.12100219726562,89.29199981689453,88.98799896240234,89.12100219726562,89.12100219726562,0
2024-02-07,89.26100158691406,89.3949966430664,89.17400360107422,89.26100158691406,89.26100158691406,0
2024-02-08,89.40699768066406,89.45800018310547,89.0790023803711,89.4010009765625,89.4010009765625,0
2024-02-09,89.28900146484375,89.52999877929688,89.2760009765625,89.27799987792969,89.27799987792969,0
2024-02-12,88.41840362548828,89.59400177001953,88.41840362548828,89.44400024414062,89.44400024414062,0
2024-02-13,89.35800170898438,89.51100158691406,88.84300231933594,89.30999755859375,89.30999755859375,0
2024-02-14,88.86199951171875,89.03299713134766,88.73300170898438,88.86199951171875,88.86199951171875,0
2024-02-15,88.98699951171875,89.44000244140625,88.93000030517578,89.03600311279297,89.03600311279297,0
2024-02-16,89.34700012207031,89.41100311279297,89.0469970703125,89.35700225830078,89.35700225830078,0
2024-02-19,88.4613037109375,89.46099853515625,88.4613037109375,89.37799835205078,89.37799835205078,0
2024-02-20,89.4020004272461,89.79000091552734,89.25499725341797,89.40299987792969,89.40299987792969,0
2024-02-21,89.44000244140625,89.7405014038086,89.54949951171875,89.63169860839844,89.63169860839844,0
